ID (num probes:45101)	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID	Chromosome.location	GO.Function	GO.Process	GO.Component	GO.Function.ID	GO.Process.ID	GO.Component.ID
1422952_at	0.775730782869635	0.0952678421398067	1.87233889015221	-4.20377299625806	1.98195005791157	Sapcd1	suppressor APC domain containing 1	78376	17	molecular_function	biological_process	cellular_component	GO:0003674	GO:0008150	GO:0005575
1430771_a_at	0.776689912511678	0.0987766955419509	1.8493623933597	-4.23153812938422	2.06219775052725	Msh5	mutS homolog 5 (E. coli)	17687	17 18.57 cM	ATP binding///DNA binding///DNA-dependent ATPase activity///mismatched DNA binding///nucleotide binding	ATP catabolic process///chiasma assembly///female gamete generation///homologous chromosome segregation///meiosis I///meiotic nuclear division///mismatch repair///reciprocal meiotic recombination///synapsis	synaptonemal complex	GO:0005524///GO:0003677///GO:0008094///GO:0030983///GO:0000166	GO:0006200///GO:0051026///GO:0007292///GO:0045143///GO:0007127///GO:0007126///GO:0006298///GO:0007131///GO:0007129	GO:0000795
1425548_a_at	0.777618832572806	0.100700176738399	1.83709097274658	-4.24632103595572	0.97482420937816	Lst1	leukocyte specific transcript 1	16988	17 18.59 cM		cell morphogenesis///dendrite development///immune response///immune system process///regulation of cell shape	integral component of membrane///membrane		GO:0000902///GO:0016358///GO:0006955///GO:0002376///GO:0008360	GO:0016021///GO:0016020
1458665_at	0.786286580551037	0.111867926867815	1.76990487219705	-4.32664914868839	0.943674783276054	Clic1	chloride intracellular channel 1	114584	17 18.58 cM	chloride channel activity///voltage-gated chloride channel activity///voltage-gated ion channel activity	chloride transmembrane transport///chloride transport///ion transport///platelet aggregation///positive regulation of osteoblast differentiation///regulation of ion transmembrane transport///regulation of mitochondrial membrane potential///regulation of mitochondrial membrane potential///transport	blood microparticle///chloride channel complex///cytoplasm///extracellular space///extracellular vesicular exosome///integral component of membrane///membrane///mitochondrion///nuclear envelope///nucleus///perinuclear region of cytoplasm///plasma membrane///vesicle	GO:0005254///GO:0005247///GO:0005244	GO:1902476///GO:0006821///GO:0006811///GO:0070527///GO:0045669///GO:0034765///GO:0051881///GO:0051881///GO:0006810	GO:0072562///GO:0034707///GO:0005737///GO:0005615///GO:0070062///GO:0016021///GO:0016020///GO:0005739///GO:0005635///GO:0005634///GO:0048471///GO:0005886///GO:0031982
1422333_at	0.788161519143991	0.115965515351054	1.74681239407757	-4.35400516878121	1.78755402480865	Cyp21a1	cytochrome P450, family 21, subfamily a, polypeptide 1	13079	17 18.36 cM	heme binding///iron ion binding///lipid binding///metal ion binding///monooxygenase activity///oxidoreductase activity///oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen///steroid 21-monooxygenase activity///steroid binding	C21-steroid hormone biosynthetic process///mineralocorticoid biosynthetic process///oxidation-reduction process///progesterone metabolic process///steroid biosynthetic process	endoplasmic reticulum///intracellular membrane-bounded organelle///membrane	GO:0020037///GO:0005506///GO:0008289///GO:0046872///GO:0004497///GO:0016491///GO:0016705///GO:0004509///GO:0005496	GO:0006700///GO:0006705///GO:0055114///GO:0042448///GO:0006694	GO:0005783///GO:0043231///GO:0016020
1423163_at	0.788161519143991	0.125962483245201	1.69349257198481	-4.41662953602126	0.451607370523406	Gpank1	G patch domain and ankyrin repeats 1	81845	17 18.59 cM	nucleic acid binding///protein binding	biological_process	cellular_component	GO:0003676///GO:0005515	GO:0008150	GO:0005575
1425137_a_at	0.788161519143991	0.13658403614481	1.64093997513681	-4.47755969227224	2.3687160103973	H2-Q10	histocompatibility 2, Q region locus 10	15007	17 18.68 cM	T cell receptor binding///TAP binding///beta-2-microglobulin binding///peptide antigen binding///peptide antigen binding///peptide binding///poly(A) RNA binding///protein heterodimerization activity///receptor binding///receptor binding	antigen processing and presentation///antigen processing and presentation of peptide antigen via MHC class I///immune response///immune system process///positive regulation of T cell mediated cytotoxicity	Golgi apparatus///Golgi medial cisterna///MHC class I protein complex///cell surface///endoplasmic reticulum///endoplasmic reticulum exit site///extracellular vesicular exosome///integral component of membrane///membrane///plasma membrane	GO:0042608///GO:0046977///GO:0030881///GO:0042605///GO:0042605///GO:0042277///GO:0044822///GO:0046982///GO:0005102///GO:0005102	GO:0019882///GO:0002474///GO:0006955///GO:0002376///GO:0001916	GO:0005794///GO:0005797///GO:0042612///GO:0009986///GO:0005783///GO:0070971///GO:0070062///GO:0016021///GO:0016020///GO:0005886
1460709_a_at	0.788161519143991	0.137247483496656	1.63778254006309	-4.4811938715816	0.493303742940743	Abhd16a	abhydrolase domain containing 16A	193742	17 18.59 cM	GPI-anchor transamidase activity///coenzyme F390-A hydrolase activity///coenzyme F390-G hydrolase activity///hydrolase activity		integral component of membrane///membrane	GO:0003923///GO:0052770///GO:0052771///GO:0016787		GO:0016021///GO:0016020
1416831_at	0.788161519143991	0.139427739410892	-1.62750318660967	-4.49300370325249	-0.594107362008191	Neu1	neuraminidase 1	18010	17 18.48 cM	exo-alpha-(2->3)-sialidase activity///exo-alpha-(2->6)-sialidase activity///exo-alpha-(2->8)-sialidase activity///exo-alpha-sialidase activity///exo-alpha-sialidase activity///hydrolase activity///hydrolase activity, acting on glycosyl bonds///protein binding	carbohydrate metabolic process///lipid catabolic process///lipid metabolic process///metabolic process///oligosaccharide catabolic process///positive regulation of neuron projection development///regulation of myoblast proliferation	cell junction///cell surface///cytoplasmic vesicle///extracellular vesicular exosome///intracellular membrane-bounded organelle///lysosome///lysosome///membrane///plasma membrane	GO:0052794///GO:0052795///GO:0052796///GO:0004308///GO:0004308///GO:0016787///GO:0016798///GO:0005515	GO:0005975///GO:0016042///GO:0006629///GO:0008152///GO:0009313///GO:0010976///GO:2000291	GO:0030054///GO:0009986///GO:0031410///GO:0070062///GO:0043231///GO:0005764///GO:0005764///GO:0016020///GO:0005886
1417314_at	0.788161519143991	0.148680530457505	-1.58543741645279	-4.54097813433827	-1.61196996109725	Cfb///C2	complement factor B///complement component 2 (within H-2S)	14962///12263	17 18.41 cM///17 18.41 cM	catalytic activity///hydrolase activity///peptidase activity///serine-type endopeptidase activity///serine-type peptidase activity///catalytic activity///hydrolase activity///metal ion binding///peptidase activity///serine-type endopeptidase activity///serine-type peptidase activity	cell proliferation///complement activation///complement activation, alternative pathway///complement activation, alternative pathway///immune system process///innate immune response///proteolysis///response to thyroid hormone///complement activation///complement activation, classical pathway///immune system process///innate immune response///positive regulation of apoptotic cell clearance///proteolysis	blood microparticle///extracellular region///extracellular space///extracellular vesicular exosome///extracellular region///extracellular vesicular exosome	GO:0003824///GO:0016787///GO:0008233///GO:0004252///GO:0008236///GO:0003824///GO:0016787///GO:0046872///GO:0008233///GO:0004252///GO:0008236	GO:0008283///GO:0006956///GO:0006957///GO:0006957///GO:0002376///GO:0045087///GO:0006508///GO:0097066///GO:0006956///GO:0006958///GO:0002376///GO:0045087///GO:2000427///GO:0006508	GO:0072562///GO:0005576///GO:0005615///GO:0070062///GO:0005576///GO:0070062
1429833_at	0.788161519143991	0.152042503078683	1.57073607212504	-4.5576055505144	1.1465679562234	Ly6g6e	lymphocyte antigen 6 complex, locus G6E	70274	17	molecular_function	biological_process	cellular_component	GO:0003674	GO:0008150	GO:0005575
1450582_at	0.79406180731166	0.176012859002681	1.47360493889434	-4.66551519341636	1.49783851215518	H2-Q5	histocompatibility 2, Q region locus 5	15016	17 19.17 cM						
1416051_at	0.801576913533127	0.208158023678916	1.36015897331048	-4.7868110030803	1.18117478756007	C2	complement component 2 (within H-2S)	12263	17 18.41 cM	catalytic activity///hydrolase activity///metal ion binding///peptidase activity///serine-type endopeptidase activity///serine-type peptidase activity	complement activation///complement activation, classical pathway///immune system process///innate immune response///positive regulation of apoptotic cell clearance///proteolysis	extracellular region///extracellular vesicular exosome	GO:0003824///GO:0016787///GO:0046872///GO:0008233///GO:0004252///GO:0008236	GO:0006956///GO:0006958///GO:0002376///GO:0045087///GO:2000427///GO:0006508	GO:0005576///GO:0070062
1426888_at	0.802474300530374	0.211607445140506	-1.34890219861326	-4.79854130181118	-0.593267560224675	Ehmt2	euchromatic histone lysine N-methyltransferase 2	110147	17 18.45 cM	1-hydroxy-6-methoxypyrene methyltransferase activity///1-hydroxypyrene methyltransferase activity///1-phenanthrol methyltransferase activity///2-phytyl-1,4-naphthoquinone methyltransferase activity///2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity///4,5-dihydroxybenzo(a)pyrene methyltransferase activity///C-methyltransferase activity///C2H2 zinc finger domain binding///C2H2 zinc finger domain binding///DNA-methyltransferase activity///N-methyltransferase activity///O-methyltransferase activity///P-methyltransferase activity///RNA methyltransferase activity///S-methyltransferase activity///Se-methyltransferase activity///arginine N-methyltransferase activity///cobalt-precorrin-3 C17-methyltransferase activity///cobalt-precorrin-5B C1-methyltransferase activity///cobalt-precorrin-6B C5-methyltransferase activity///cobalt-precorrin-7 C15-methyltransferase activity///demethylmenaquinone methyltransferase activity///dimethylamine methyltransferase activity///dimethylarsinite methyltransferase activity///histone methyltransferase activity (H3-K27 specific)///histone methyltransferase activity (H3-K9 specific)///histone methyltransferase activity (H3-K9 specific)///histone-lysine N-methyltransferase activity///histone-lysine N-methyltransferase activity///hydroxyneurosporene-O-methyltransferase activity///lysine N-methyltransferase activity///mRNA methyltransferase activity///metal ion binding///methanol-specific methylcobalamin:coenzyme M methyltransferase activity///methylamine-specific methylcobalamin:coenzyme M methyltransferase activity///methylarsonite methyltransferase activity///methyltransferase activity///monomethylamine methyltransferase activity///p53 binding///phosphomethylethanolamine N-methyltransferase activity///protein C-terminal carboxyl O-methyltransferase activity///protein C-terminal leucine carboxyl O-methyltransferase activity///protein binding///protein methyltransferase activity///protein-arginine N-methyltransferase activity///protein-arginine N5-methyltransferase activity///protein-lysine N-methyltransferase activity///rRNA (adenine) methyltransferase activity///rRNA (adenine-N6,N6-)-dimethyltransferase activity///rRNA (adenine-N6-)-methyltransferase activity///rRNA (cytosine) methyltransferase activity///rRNA (cytosine-2'-O-)-methyltransferase activity///rRNA (cytosine-C5-)-methyltransferase activity///rRNA (cytosine-N4-)-methyltransferase activity///rRNA (guanine) methyltransferase activity///rRNA (uridine) methyltransferase activity///rRNA (uridine-2'-O-)-methyltransferase activity///rRNA methyltransferase activity///selenocysteine methyltransferase activity///tRNA (adenine) methyltransferase activity///tRNA (adenine-57, 58-N(1)-) methyltransferase activity///tRNA (adenine-N1-)-methyltransferase activity///tRNA (cytosine) methyltransferase activity///tRNA (cytosine-2'-O-)-methyltransferase activity///tRNA (cytosine-3-)-methyltransferase activity///tRNA (cytosine-5-)-methyltransferase activity///tRNA (guanine) methyltransferase activity///tRNA (guanine-N1-)-methyltransferase activity///tRNA (guanine-N2-)-methyltransferase activity///tRNA (uracil) methyltransferase activity///tRNA (uracil-2'-O-)-methyltransferase activity///tRNA methyltransferase activity///transferase activity///trihydroxyferuloyl spermidine O-methyltransferase activity///trimethylamine methyltransferase activity///zinc ion binding	DNA methylation///DNA methylation on cytosine within a CG sequence///chromatin modification///fertilization///germ cell development///histone H3-K27 methylation///histone H3-K27 methylation///histone H3-K9 methylation///histone H3-K9 methylation///histone lysine methylation///histone methylation///histone methylation///methylation///negative regulation of transcription from RNA polymerase II promoter///organ growth///peptidyl-lysine dimethylation///peptidyl-lysine methylation///regulation of DNA replication///regulation of DNA replication///regulation of transcription from RNA polymerase II promoter///spermatid development///synaptonemal complex assembly	chromosome///NOT nucleolus///nucleus	GO:0034933///GO:0034931///GO:0018707///GO:0052624///GO:0008425///GO:0034807///GO:0008169///GO:0070742///GO:0070742///GO:0009008///GO:0008170///GO:0008171///GO:0051994///GO:0008173///GO:0008172///GO:0051995///GO:0016273///GO:0043782///GO:0043780///GO:0043776///GO:0043777///GO:0043770///GO:0043791///GO:0034541///GO:0046976///GO:0046974///GO:0046974///GO:0018024///GO:0018024///GO:0043803///GO:0016278///GO:0008174///GO:0046872///GO:0043851///GO:0043833///GO:0030792///GO:0008168///GO:0043852///GO:0002039///GO:0052667///GO:0003880///GO:0018423///GO:0005515///GO:0008276///GO:0016274///GO:0019702///GO:0016279///GO:0016433///GO:0000179///GO:0008988///GO:0016434///GO:0070677///GO:0009383///GO:0071424///GO:0016435///GO:0016436///GO:0008650///GO:0008649///GO:0016205///GO:0016426///GO:0043827///GO:0016429///GO:0016427///GO:0052666///GO:0052735///GO:0016428///GO:0016423///GO:0009019///GO:0004809///GO:0016300///GO:0052665///GO:0008175///GO:0016740///GO:0080012///GO:0043834///GO:0008270	GO:0006306///GO:0010424///GO:0016568///GO:0009566///GO:0007281///GO:0070734///GO:0070734///GO:0051567///GO:0051567///GO:0034968///GO:0016571///GO:0016571///GO:0032259///GO:0000122///GO:0035265///GO:0018027///GO:0018022///GO:0006275///GO:0006275///GO:0006357///GO:0007286///GO:0007130	GO:0005694///NOT GO:0005730///GO:0005634
1419095_a_at	0.804242946640427	0.230643764536596	-1.28944336034952	-4.85951860149519	-1.64997681027777	Apom	apolipoprotein M	55938	17 B2	antioxidant activity///antioxidant activity///lipid transporter activity///phospholipid binding///phospholipid binding	cholesterol efflux///cholesterol efflux///high-density lipoprotein particle assembly///high-density lipoprotein particle clearance///high-density lipoprotein particle remodeling///high-density lipoprotein particle remodeling///lipid transport///lipoprotein metabolic process///negative regulation of plasma lipoprotein particle oxidation///negative regulation of plasma lipoprotein particle oxidation///reverse cholesterol transport///transport	discoidal high-density lipoprotein particle///discoidal high-density lipoprotein particle///extracellular region///extracellular space///extracellular vesicular exosome///high-density lipoprotein particle///high-density lipoprotein particle///low-density lipoprotein particle///spherical high-density lipoprotein particle///very-low-density lipoprotein particle	GO:0016209///GO:0016209///GO:0005319///GO:0005543///GO:0005543	GO:0033344///GO:0033344///GO:0034380///GO:0034384///GO:0034375///GO:0034375///GO:0006869///GO:0042157///GO:0034445///GO:0034445///GO:0043691///GO:0006810	GO:0034365///GO:0034365///GO:0005576///GO:0005615///GO:0070062///GO:0034364///GO:0034364///GO:0034362///GO:0034366///GO:0034361
1416457_at	0.809922917559693	0.24544968930192	1.2459845214555	-4.90299667631128	0.418078308796561	Ddah2	dimethylarginine dimethylaminohydrolase 2	51793	17	amino acid binding///dimethylargininase activity///hydrolase activity///hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines	arginine catabolic process///arginine metabolic process///citrulline metabolic process	cytoplasm///extracellular vesicular exosome///mitochondrion	GO:0016597///GO:0016403///GO:0016787///GO:0016813	GO:0006527///GO:0006525///GO:0000052	GO:0005737///GO:0070062///GO:0005739
1417821_at	0.811542273185215	0.248900821006626	-1.23616857916543	-4.91268420615568	-0.69258241074386	D17H6S56E-5	DNA segment, Chr 17, human D6S56E 5	110956	17 18.54 cM			viral envelope///virion			GO:0019031///GO:0019012
1422749_at	0.811615909646757	0.249203744627541	1.23531235933453	-4.91352686104157	1.93818754567715	Ly6g6c	lymphocyte antigen 6 complex, locus G6C	68468	17	molecular_function	biological_process	anchored component of membrane///cellular_component///membrane///plasma membrane	GO:0003674	GO:0008150	GO:0031225///GO:0005575///GO:0016020///GO:0005886
1418734_at	0.812497188336972	0.251445121484039	1.2290035806857	-4.91972392881083	2.07710876609304	H2-Q2	histocompatibility 2, Q region locus 2	15013	17 18.64 cM	T cell receptor binding///TAP binding///beta-2-microglobulin binding///peptide antigen binding///peptide antigen binding///peptide binding///poly(A) RNA binding///protein heterodimerization activity///receptor binding///receptor binding	antigen processing and presentation of peptide antigen via MHC class I///immune system process	Golgi apparatus///Golgi medial cisterna///MHC class I protein complex///cell surface///endoplasmic reticulum///endoplasmic reticulum exit site///extracellular vesicular exosome///integral component of membrane///membrane///plasma membrane	GO:0042608///GO:0046977///GO:0030881///GO:0042605///GO:0042605///GO:0042277///GO:0044822///GO:0046982///GO:0005102///GO:0005102	GO:0002474///GO:0002376	GO:0005794///GO:0005797///GO:0042612///GO:0009986///GO:0005783///GO:0070971///GO:0070062///GO:0016021///GO:0016020///GO:0005886
1450230_at	0.814448879676086	0.255940754565291	1.21648795253302	-4.9319562216922	1.41077944668747	Vwa7	von Willebrand factor A domain containing 7	27762	17 18.55 cM			extracellular region			GO:0005576
1441081_a_at	0.818206822005087	0.263397109489398	-1.19612127402291	-4.9516840478329	-0.444204441691829	1110038B12Rik	RIKEN cDNA 1110038B12 gene	68763	17	molecular_function	biological_process	cellular_component	GO:0003674	GO:0008150	GO:0005575
1420284_at	0.82093288662978	0.272953695204789	1.17069301883304	-4.97599949158168	1.35766259872678	Gpank1	G patch domain and ankyrin repeats 1	81845	17 18.59 cM	nucleic acid binding///protein binding	biological_process	cellular_component	GO:0003676///GO:0005515	GO:0008150	GO:0005575
1449789_x_at	0.821744578816489	0.273756952101234	1.1685887049477	-4.97799578525137	1.0020376010641	Ly6g6c	lymphocyte antigen 6 complex, locus G6C	68468	17	molecular_function	biological_process	anchored component of membrane///cellular_component///membrane///plasma membrane	GO:0003674	GO:0008150	GO:0031225///GO:0005575///GO:0016020///GO:0005886
1457664_x_at	0.823386684881733	0.27910546636376	1.15470245746887	-4.99110734128898	1.85748502901252	C2	complement component 2 (within H-2S)	12263	17 18.41 cM	catalytic activity///hydrolase activity///metal ion binding///peptidase activity///serine-type endopeptidase activity///serine-type peptidase activity	complement activation///complement activation, classical pathway///immune system process///innate immune response///positive regulation of apoptotic cell clearance///proteolysis	extracellular region///extracellular vesicular exosome	GO:0003824///GO:0016787///GO:0046872///GO:0008233///GO:0004252///GO:0008236	GO:0006956///GO:0006958///GO:0002376///GO:0045087///GO:2000427///GO:0006508	GO:0005576///GO:0070062
1418021_at	0.828212373742328	0.300616256467142	1.10091422503644	-5.0408578909871	0.869723008605276	C4b	complement component 4B (Chido blood group)	12268	17 18.29 cM	carbohydrate binding///complement binding///complement component C1q binding	complement activation///immunoglobulin mediated immune response	blood microparticle///extracellular region///extracellular space///extracellular space///extracellular vesicular exosome///other organism cell	GO:0030246///GO:0001848///GO:0001849	GO:0006956///GO:0016064	GO:0072562///GO:0005576///GO:0005615///GO:0005615///GO:0070062///GO:0044216
1451683_x_at	0.83573919093054	0.326391655660701	1.04030879439844	-5.09485995603744	0.85463885415347	H2-D1	histocompatibility 2, D region locus 1	14964	17 18.61 cM	T cell receptor binding///TAP binding///beta-2-microglobulin binding///peptide antigen binding///peptide antigen binding///peptide binding///poly(A) RNA binding///protein binding///protein heterodimerization activity///receptor binding///receptor binding	antigen processing and presentation///antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-dependent///antigen processing and presentation of peptide antigen via MHC class I///immune response///immune system process///positive regulation of T cell mediated cytotoxicity	Golgi apparatus///Golgi medial cisterna///MHC class I protein complex///cell surface///endoplasmic reticulum///endoplasmic reticulum exit site///external side of plasma membrane///extracellular vesicular exosome///integral component of membrane///membrane///plasma membrane	GO:0042608///GO:0046977///GO:0030881///GO:0042605///GO:0042605///GO:0042277///GO:0044822///GO:0005515///GO:0046982///GO:0005102///GO:0005102	GO:0019882///GO:0002485///GO:0002474///GO:0006955///GO:0002376///GO:0001916	GO:0005794///GO:0005797///GO:0042612///GO:0009986///GO:0005783///GO:0070971///GO:0009897///GO:0070062///GO:0016021///GO:0016020///GO:0005886
